m,x,y,z,vx,vy,vz
9.999999999999999547e-08,5.028436513040313471e+00,-3.648020765247756714e+01,-1.903465951642399956e+00,1.050769513622019424e+00,7.489998164359085164e-02,6.993652926462838593e-02
9.999999999999999547e-08,-4.885123489343113690e+00,2.356336783630087250e+00,8.833430986917047145e-02,-1.202796956453223709e+00,-2.427269873518108412e+00,9.058368212084755289e-02
9.999999999999999547e-08,2.003014777806036406e+01,-3.852709536991599748e+01,-1.299845186620825210e-01,8.581651439637300038e-01,4.690647700784972840e-01,4.490939638500805395e-03
9.999999999999999547e-08,1.078618769292986990e+01,-5.272123829672331397e+00,-2.470745048893041862e-01,7.974329666913750891e-01,1.590053665003079431e+00,6.364842637212549115e-02
9.999999999999999547e-08,-1.588619682574764047e+00,-1.321932576126678027e+00,1.236499598072280243e-01,2.762776724509869108e+00,-3.223882956500137897e+00,1.940537289955172606e-01
9.999999999999999547e-08,2.426842325668760125e+01,1.396033480010910921e+01,-5.467703026003835065e-01,-5.805112463171014925e-01,1.029029303495943903e+00,5.435931495579621187e-02
9.999999999999999547e-08,1.202167159435405175e+01,-1.180602225515742276e+01,-4.795438853785662370e-01,1.133389009795559899e+00,1.124744928793850685e+00,-1.139802888818238213e-01
9.999999999999999547e-08,1.062207453843513250e+01,3.650398980078666256e+01,1.217694733706423532e-01,-1.008043264453160726e+00,3.309076957846763811e-01,1.682437018408625921e-03
9.999999999999999547e-08,-6.501638630772080596e+00,-3.652525550369986007e+01,-6.058931203976505309e-01,1.055029073381467564e+00,-1.959053476639699420e-01,-7.503563522101935022e-03
9.999999999999999547e-08,3.552888809745150311e+00,1.692751484918770544e+01,-2.611501137093943589e-02,-1.417887679821500324e+00,2.624892245028990212e-01,-8.125330041040389195e-02
9.999999999999999547e-08,4.677981472908301441e+01,-7.447675656868825378e+00,1.650673659023488504e+00,1.567119769219000869e-01,9.014054255906351898e-01,-1.462843579400483450e-02
9.999999999999999547e-08,1.339639926542994353e+01,-7.122101558681755762e+00,-1.007069251636496521e+00,7.813023945508530410e-01,1.371347946994122324e+00,-2.723345602164514365e-02
9.999999999999999547e-08,-2.461845520546004451e+01,1.004238440785073117e+01,-5.947092412035277498e-01,-4.577178530833290182e-01,-1.103023699750926179e+00,-1.123289827232615279e-01
9.999999999999999547e-08,-9.981550525868632562e+00,-9.790717327000491466e+00,-3.643471423538345300e-01,1.142935705620546916e+00,-1.123562786242873646e+00,9.807217096812589907e-02
9.999999999999999547e-08,-1.125962756565545853e+01,-4.469228922760980538e+01,1.364831183954213989e+00,9.059414236993418301e-01,-2.178908302722478152e-01,-2.773190933920230070e-02
9.999999999999999547e-08,2.947343644068099344e+00,-7.580657417585106472e+00,2.564757909193837726e-01,2.078267533646441567e+00,7.909021983076304219e-01,-9.776512476062058921e-02
9.999999999999999547e-08,-2.116650315384359660e-01,2.492357005962474226e+00,-4.158800198473865117e-02,-3.805947283302491435e+00,-3.072497958454814548e-01,3.434359749217268387e-01
9.999999999999999547e-08,2.115522359011174913e+00,-2.156807497349940306e+01,-5.804194487221364662e-01,1.345532037474503673e+00,1.208748043129201921e-01,8.325892961009608018e-02
9.999999999999999547e-08,-3.075554617806245616e+01,-3.451197465519691576e+01,2.869833747931882506e+00,7.319418444272070001e-01,-6.092279863444902688e-01,4.676665179442337367e-02
9.999999999999999547e-08,1.620511406868999060e+01,-4.040418687579849433e+01,-1.171374354148807528e+00,8.890483685143019121e-01,3.704273205161374705e-01,-1.277592656151996242e-02
9.999999999999999547e-08,2.363582844995609378e+01,2.684480394208013720e+01,-1.083962199606527621e+00,-7.668560817688571118e-01,7.478841803098292829e-01,7.123429969802837214e-02
9.999999999999999547e-08,4.150375594623219655e+01,-1.286891104219569426e+00,-5.489432985334119497e-01,8.655579262272115881e-02,1.003809891186163927e+00,-5.193934573134965579e-03
9.999999999999999547e-08,2.012559542698447856e+01,-3.742591105107221949e+01,1.442530463366112903e+00,8.847940995994714175e-01,4.317712838575571421e-01,-6.460607792780172220e-02
9.999999999999999547e-08,-1.781434603835772279e+01,-1.828946840227197868e+01,4.847075268672303983e-01,8.859089258387132793e-01,-8.811907666682931017e-01,1.081048133958173452e-01
9.999999999999999547e-08,-1.576027228077674103e+01,1.382155141475606586e+00,-1.960024576391850570e-01,-1.423701255427161638e-01,-1.568987560009806659e+00,-1.409225038797674301e-01
9.999999999999999547e-08,-3.772553695557986231e+01,7.803709158748519670e+00,4.318154975582579325e-01,-2.089333396972230805e-01,-9.917605403383231710e-01,3.295021856597655629e-03
9.999999999999999547e-08,-2.277078231865318259e+01,-2.369133059804524422e+01,2.600833465320515625e+00,7.833016061174967737e-01,-7.674036919380922139e-01,-2.721861373808311807e-02
9.999999999999999547e-08,1.661371875178894442e+01,7.080022869100633720e+00,4.957546898605921792e-02,-5.272382092365776041e-01,1.409872310954805252e+00,1.619405812855461216e-02
9.999999999999999547e-08,3.997186499243773117e+00,-2.888363355157084644e+00,-4.111688688648864470e-02,1.689615730902874091e+00,2.221882597649495139e+00,-1.321255908243340327e-01
9.999999999999999547e-08,-2.657296200418388921e+01,2.615550524881151873e+01,-2.429836065216377072e+00,-7.374683483319296462e-01,-7.156551165594278174e-01,-2.274035278984207903e-02
9.999999999999999547e-08,1.208718186428395747e+01,5.876297035029934612e+00,4.118853675679975401e-01,-7.262744633301728703e-01,1.532608598328656146e+00,6.418700744851099649e-02
9.999999999999999547e-08,1.137551380359847997e+01,4.168145074252059601e+01,2.987682370020723344e-01,-9.695435577595147292e-01,2.087030528385918626e-01,-3.334307866606889964e-02
9.999999999999999547e-08,8.723948880238760140e+00,8.541807430286258551e+00,2.797332939045023975e-02,-1.238526081964800296e+00,1.289099305113230454e+00,1.223994864693112444e-01
9.999999999999999547e-08,-6.177494372228625075e+00,-9.845835992762047573e-01,-3.107556265759286451e-01,3.249939534324641222e-01,-2.479259461529418118e+00,-1.127507320342404223e-01
9.999999999999999547e-08,-3.432218880711329945e+01,2.025190668718160225e+01,-1.074998288414824810e+00,-4.936329190786348242e-01,-8.857469061937573995e-01,-5.178188292567490608e-02
9.999999999999999547e-08,-7.680863215412232492e+00,-9.610174135175681975e-01,3.578030725788736155e-01,2.773771117645257855e-01,-2.239228360777437477e+00,-5.788275164931029615e-02
9.999999999999999547e-08,-3.567471619366636926e+00,7.606691619731519083e+00,3.915055761466615936e-01,-2.081839620137736269e+00,-8.223932666084364795e-01,-1.122636317752517821e-01
9.999999999999999547e-08,-2.908942254545408446e+01,8.119699912322987601e+00,-1.216563737131771683e+00,-2.986157848719806496e-01,-1.098855842932585869e+00,-1.825900517170521127e-03
9.999999999999999547e-08,-4.378992236988188580e+01,-5.496975581664925947e+00,-3.025000295175283571e-01,5.380397374994509707e-02,-9.399641047974358621e-01,-9.613920393403318143e-04
9.999999999999999547e-08,7.438577853519455552e+00,7.421890967508299575e+00,-4.878034987143398671e-01,-1.337236818697423946e+00,1.314638595060922954e+00,-5.013906409950253523e-02
9.999999999999999547e-08,-1.523020700851763642e+01,-1.555083096540387455e+00,1.016834232759793455e+00,2.879562773888235672e-01,-1.589654547041776222e+00,-5.500446500803367333e-02
9.999999999999999547e-08,-3.950829559306430383e+01,-1.156920772112542295e+01,-1.231584399889900538e+00,2.920828441921066720e-01,-9.037133848815470660e-01,1.155228326533298128e-04
9.999999999999999547e-08,-1.439021666946552180e+01,-4.473950643012615558e+01,6.520540513570306507e-01,9.043526450026451169e-01,-2.227178895605961828e-01,1.305244014870472150e-03
9.999999999999999547e-08,-1.939302620258199639e+01,1.674624107885200175e+01,1.138935174229018354e+00,-8.350749908042062186e-01,-8.934831266252944992e-01,-9.551032271747152136e-02
9.999999999999999547e-08,5.202908980815190709e-01,-7.063932184155342853e+00,-3.860766493893724727e-01,2.381954894539883849e+00,8.466531767529783536e-02,-1.651826517844474373e-01
9.999999999999999547e-08,-7.815412537285504335e-01,-2.979661415660182500e-01,4.951061762571100366e-02,2.098778753726395330e+00,-6.338506714655896879e+00,1.388611951849578474e-01
9.999999999999999547e-08,-1.176901085096635313e+01,2.684204621779946898e+00,-9.430374124558814630e-01,-4.440177784380904269e-01,-1.705340958578976274e+00,-2.266489055840980801e-02
9.999999999999999547e-08,6.723131938208255498e+00,-2.165311619543075494e-01,3.055547143967812240e-01,-3.494222694110510341e-02,2.401699863409450852e+00,-2.112382535084799118e-01
9.999999999999999547e-08,-3.273410521281874708e+01,-9.727537638565213030e+00,1.265703844959016555e+00,3.259080520493022881e-01,-1.018928109826398698e+00,4.547674700866170816e-02
9.999999999999999547e-08,1.887433083810458878e-01,6.230960471254238797e+00,-4.115983158868020964e-02,-2.500950730192690763e+00,1.361622312640012600e-01,-5.927505038488427302e-02
9.999999999999999547e-08,2.393663577806916720e+01,-5.173834541928576947e+00,1.557373043343613928e+00,2.529585332031862310e-01,1.263797095458956132e+00,7.651249838827637283e-03
9.999999999999999547e-08,1.947954078343602902e+01,2.873652577727718693e+01,-1.496793117566993736e+00,-8.808665107752187140e-01,5.938161186952848336e-01,-8.587743772735711989e-02
9.999999999999999547e-08,2.599571808451459276e+01,9.901350916863425056e+00,-1.918127781225861694e+00,-4.336510749923906394e-01,1.134369268759428451e+00,-5.792024683460521468e-03
9.999999999999999547e-08,6.038625107673660786e+00,-8.053599556200271792e+00,2.627508645811661367e-02,1.584725578668621848e+00,1.188093295471336130e+00,5.335229445965402337e-04
9.999999999999999547e-08,1.355742384492772601e+01,3.875198883756623047e+01,-3.071338611116941841e+00,-9.285397377087903914e-01,2.682198561186604491e-01,-4.762932017284034897e-02
9.999999999999999547e-08,2.952098884973997173e+01,2.304817041422317558e+01,2.643330673220356086e+00,-6.528864627402709564e-01,7.569427181409404959e-01,-3.024627943048785808e-02
9.999999999999999547e-08,-2.477304818358091154e+01,-2.977466447288058760e+01,-1.358818501989374483e-01,7.752911386998132537e-01,-6.067419898458014105e-01,3.951548680925833640e-02
9.999999999999999547e-08,-9.774220821770255307e-01,6.420603710966470423e+00,-6.340032175305542195e-01,-2.422220095948702134e+00,-5.324606262941756762e-01,5.760764655152916108e-02
9.999999999999999547e-08,2.873557190077498991e+00,-5.562635940102907739e+00,-4.237255952187797825e-01,2.229661590487326261e+00,1.146965707030743964e+00,6.344582791186111070e-02
9.999999999999999547e-08,-4.505149759147222710e+01,-1.157941240589394560e+01,2.753488027039320052e+00,2.285751072531115313e-01,-8.878566732849590970e-01,-5.301098020542740347e-02
9.999999999999999547e-08,-1.875217576759551008e+01,1.826129869636581748e+00,1.428334194238104704e+00,-6.895462294051431240e-02,-1.479158813808939987e+00,7.801098646272257298e-02
9.999999999999999547e-08,-7.152548879049430042e+00,1.269014668138775725e+01,-5.721260935689771732e-02,-1.515158936688932423e+00,-7.162235897310036403e-01,-1.288068595148441449e-03
9.999999999999999547e-08,-1.882516973066003985e+01,1.819071239423317721e+01,-1.038086031760431238e+00,-8.055938921977068290e-01,-8.637404258246230704e-01,-7.793935091573465923e-02
9.999999999999999547e-08,-3.332683178164679560e+01,-3.886015963910685933e+00,-4.662034782736486083e-01,1.950481184905565879e-01,-1.059987428448460278e+00,-3.780547313113007818e-02
9.999999999999999547e-08,-7.180998138429219857e+00,4.809537763768096852e+01,-3.760250583252378043e+00,-8.863042838234128640e-01,-7.437490043843006382e-02,-4.006612656510925158e-02
9.999999999999999547e-08,-1.376607442008346993e+01,-2.896704737026466248e+00,-1.168488543043406658e+00,2.250460821835871816e-01,-1.672857440512893090e+00,3.919183943036598505e-02
9.999999999999999547e-08,-1.928121928300845056e+01,-3.932630465871732639e+01,1.253841510009312987e+00,8.502274917824895750e-01,-4.685524192086147899e-01,7.692669964757711809e-02
9.999999999999999547e-08,-2.229883286774399231e-01,-1.318570784381829730e+00,1.006155146396440214e-01,5.264810666494261326e+00,-1.303773232531689752e+00,-8.219124891159426682e-02
9.999999999999999547e-08,1.133522583954074348e+00,2.783475425586027185e+01,-1.652589068099232561e+00,-1.184981827147905120e+00,3.691668420905896281e-02,-6.224198668553579394e-02
9.999999999999999547e-08,-3.083624119018034193e+01,-8.079395847376819262e+00,7.290164611323243227e-01,2.862760632842799580e-01,-1.072322538750776655e+00,2.085045376571618286e-02
9.999999999999999547e-08,-4.394399575147973636e+00,2.939218261301026480e+00,-6.318332360971788686e-02,-1.603677426076000057e+00,-2.240202222428588907e+00,1.060152867042094549e-01
9.999999999999999547e-08,5.293845931816934858e+00,-5.280253648443878234e+00,-1.918790976297546705e-02,1.584223346270910771e+00,1.578410803182248578e+00,2.506475520186740580e-02
9.999999999999999547e-08,-1.709719160251803416e+01,-1.137543582985420265e+01,3.158906921531686174e-01,6.884333582358832526e-01,-1.215893753185214310e+00,1.155681652186166253e-01
9.999999999999999547e-08,4.053420735966808053e+01,-2.326706375446926245e+01,-2.762166564573772298e+00,4.549516335308290693e-01,8.134473787610635442e-01,2.513186059447341386e-02
9.999999999999999547e-08,-2.056795915116920170e+01,-2.174575058837478991e+01,1.131502963467783562e+00,8.541126207329148290e-01,-7.620156911265466571e-01,5.402326716253531835e-02
9.999999999999999547e-08,2.612980801319081081e+01,-3.632604369918546183e+01,-6.696383285374432059e-01,8.134604366297563116e-01,5.060857570929888638e-01,1.771846282334870598e-02
9.999999999999999547e-08,-3.086735361110684650e+01,2.604848842184692259e+01,2.415196529992714947e+00,-6.539315342076531534e-01,-7.365171005157831186e-01,-1.300745129633018929e-02
9.999999999999999547e-08,-1.932766809201944014e+01,-1.083479835822793369e+01,-6.430712055131357907e-01,7.436874663959532894e-01,-1.149478435498578754e+00,-4.534068529444634094e-02
9.999999999999999547e-08,-3.990579623557515276e+01,-3.945123183764084329e-01,-3.484202436407680126e-01,1.679450632511633387e-02,-9.813401019967117334e-01,-9.756790965812664473e-02
9.999999999999999547e-08,-5.781521322967406729e-01,-8.282852192238042699e-01,4.789048889413933391e-02,4.963053466417666648e+00,-3.656115428962094516e+00,4.534589383548262020e-01
9.999999999999999547e-08,-3.892396874111287430e-01,5.709677962264441575e+00,-1.310288625952954755e-01,-2.569926265683103672e+00,-2.346009330966632445e-01,1.236654856247706019e-01
9.999999999999999547e-08,6.573692783601140732e+00,4.178120993192206356e+01,3.351341944417783658e+00,-9.390231202028148649e-01,1.653294545719208308e-01,1.750147539917282571e-02
9.999999999999999547e-08,-3.320022494227880117e+01,-2.203766316539337566e+01,-3.077152800921365561e-01,5.507087309537225250e-01,-8.291360003002204992e-01,-1.445755245385385405e-02
9.999999999999999547e-08,-3.191509091115691366e+00,1.106091169628518678e+01,-6.463404950674116189e-02,-1.785243231410506004e+00,-5.471467414761159720e-01,1.593770878527825396e-02
9.999999999999999547e-08,1.942556112171212490e+01,1.735043274209106556e+01,1.426352990061059645e+00,-7.989359080249289757e-01,9.498678878854142082e-01,-3.699188441742030931e-02
9.999999999999999547e-08,2.255963908385950845e+01,-2.085619589090481085e+01,-8.382167137023838199e-01,7.402267704153346894e-01,8.449618647295515927e-01,7.662046483753670589e-02
9.999999999999999547e-08,-3.658097773555305299e+00,-4.126836158243068553e+01,-1.072862768978204290e-01,9.977594885802646418e-01,-2.412556158084046623e-02,-4.446429676042870129e-03
9.999999999999999547e-08,-3.015098967635313798e+01,7.337861018246274458e-01,3.188353127502775719e-02,-3.307617400787483258e-02,-1.144054410322560722e+00,2.297729653594348526e-02
9.999999999999999547e-08,6.201644946386909218e+00,1.910776320352180591e+01,-1.023911162333823732e+00,-1.362461831564666603e+00,4.001105966894046850e-01,-2.231080699121108443e-02
9.999999999999999547e-08,1.263788590594276862e+01,-1.396346342802947404e+01,9.821911032348947315e-03,1.073430333087174615e+00,9.679658831678389364e-01,-9.047066124083394043e-03
9.999999999999999547e-08,1.916783004830580950e+01,-1.055153822921849383e+01,6.357180740193193458e-01,7.416345555265768663e-01,1.098482910157401182e+00,-3.733115360310847869e-02
9.999999999999999547e-08,7.730280512671470206e+00,2.901841780118236969e+01,1.416772200209481802e+00,-1.152049224331321398e+00,2.984683133564577928e-01,-1.239516633412093144e-02
9.999999999999999547e-08,1.590202180999264669e+01,-4.159650449434065678e+01,3.008276430614213570e+00,8.305910707720209896e-01,4.063656739322886735e-01,-6.372270732421958517e-02
9.999999999999999547e-08,-2.955427150641745548e+00,2.289383694986659634e+01,5.396221103714722300e-01,-1.296403830698604320e+00,-5.055197849181189418e-02,3.014157157347726809e-02
