# t_yr,a_AU,e,n_radyr,RL1_AU,RL2_AU,Ls1,Ls2,Jorb,Jtot,Omega1,Omega2,MB_saturated(super=1),super_synchronous(1),da_dt_AU_per_yr
3.238731218697829718e+03,6.853343806044788489e-02,9.156581135193693488e-02,4.952689337878409788e+02,2.596872587625980583e-02,2.596872587625980583e-02,4.682736921849572676e-05,4.664001123919654516e-05,1.158211379920667472e+00,1.158304847301125040e+00,2.165242669690460176e+01,2.156579456316403309e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.035719888030892623e-07
3.247078464106844876e+03,6.852923253974399498e-02,9.154261920188734580e-02,4.953145251865686873e+02,2.596713231817462941e-02,2.596713231817462941e-02,4.676714648944229545e-05,4.658050756538398041e-05,1.158178322830166751e+00,1.158271670484221527e+00,2.162458041281734822e+01,2.153828076179263107e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.038213803260030737e-07
3.255425709515860035e+03,6.852502499937897229e-02,9.151941918201393633e-02,4.953601454803703064e+02,2.596553799479841065e-02,2.596553799479841065e-02,4.670715646329975983e-05,4.652123199551170651e-05,1.158145247637507147e+00,1.158238476025966079e+00,2.159684172782874967e+01,2.151087243300977647e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.040633357297100460e-07
3.263772954924874739e+03,6.852081438753998555e-02,9.149611534817569947e-02,4.954058060877520688e+02,2.596394250757768155e-02,2.596394250757768155e-02,4.664739543759550592e-05,4.646218089439825284e-05,1.158112155703913349e+00,1.158205265280245477e+00,2.156920892995886518e+01,2.148356789595016281e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.044312983106313551e-07
3.272120200333889898e+03,6.851660216367731759e-02,9.147276638168387597e-02,4.954514911953910428e+02,2.596234640952809966e-02,2.596234640952809966e-02,4.658786325077804999e-05,4.640335412530836466e-05,1.158079053082427645e+00,1.158172044299803582e+00,2.154168194450818064e+01,2.145636708738901532e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.046244187476125216e-07
3.280467445742905056e+03,6.851239048428579836e-02,9.144953274005003518e-02,4.954971774184671744e+02,2.596075051778981915e-02,2.596075051778981915e-02,4.652855922743084156e-05,4.634475104355908586e-05,1.158045940856621492e+00,1.158138814166892461e+00,2.151426045917199659e+01,2.142926970923248575e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.045591911039956247e-07
3.288814691151920215e+03,6.850817951757084967e-02,9.142650839307088495e-02,4.955428629307380106e+02,2.595915489609930751e-02,2.595915489609930751e-02,4.646948221736646597e-05,4.628637053507783715e-05,1.158012810426390482e+00,1.158105566279142851e+00,2.148694394211713998e+01,2.140227524634647338e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.044738124508454369e-07
3.297161936560934919e+03,6.850396134381091240e-02,9.140317264610929582e-02,4.955886336724075250e+02,2.595755654351156877e-02,2.595755654351156877e-02,4.641062880850825817e-05,4.622820925020591299e-05,1.157979650450902565e+00,1.158072289288961221e+00,2.145973081563934670e+01,2.137538214988805407e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.053372164405045234e-07
3.305509181969950077e+03,6.849974464792434048e-02,9.137988911450579954e-02,4.956343954206487297e+02,2.595595875092037916e-02,2.595595875092037916e-02,4.635199664280752533e-05,4.617026488043200077e-05,1.157946495502841344e+00,1.158039017764364464e+00,2.143261998940453594e+01,2.134858935242864675e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.051601672113079085e-07
3.313856427378965236e+03,6.849552667522246230e-02,9.135680214315737568e-02,4.956801780717715928e+02,2.595436047451766745e-02,2.595436047451766745e-02,4.629358800570515373e-05,4.611253970607328450e-05,1.157913306906497741e+00,1.158005713034209405e+00,2.140561252017379346e+01,2.132189790836019583e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.053131296849980173e-07
3.322203672787979940e+03,6.849130561848869314e-02,9.133342833267568683e-02,4.957260012540886578e+02,2.595276102951199829e-02,2.595276102951199829e-02,4.623539853075793514e-05,4.605502943324522777e-05,1.157880120953953096e+00,1.157972411381916977e+00,2.137870638895494935e+01,2.129530583224081752e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.056825967055645280e-07
3.330550918196995099e+03,6.848708236579888198e-02,9.131018506347900188e-02,4.957718553415447218e+02,2.595116075241352127e-02,2.595116075241352127e-02,4.617742977590752500e-05,4.599773562293953648e-05,1.157846900625306263e+00,1.157939075790705097e+00,2.135190231612197209e+01,2.126881384585477974e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.059456722393692586e-07
3.338898163606010257e+03,6.848286223624799884e-02,9.128715200156303777e-02,4.958176825811099775e+02,2.594956165873646761e-02,2.594956165873646761e-02,4.611967844794750396e-05,4.594065504133026354e-05,1.157813682403705968e+00,1.157905742737195265e+00,2.132519877893480498e+01,2.124242045391886791e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.055715201957913497e-07
3.347245409015025416e+03,6.847863422685875057e-02,9.126367605420804274e-02,4.958636024698117239e+02,2.594795957922697502e-02,2.594795957922697502e-02,4.606214034521685310e-05,4.588378355616090095e-05,1.157780442884029259e+00,1.157872388807930752e+00,2.129859383459464084e+01,2.121612374572610094e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.065155248319354597e-07
3.355592654424040120e+03,6.847440583112662793e-02,9.124036592659190426e-02,4.959095336440215647e+02,2.594635735332424115e-02,2.594635735332424115e-02,4.600481734913305248e-05,4.582712304742912534e-05,1.157747180528485575e+00,1.157839012468882212e+00,2.127208835304687184e+01,2.118992459056537214e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.065618087083112893e-07
3.363939899833055279e+03,6.847017706549281268e-02,9.121713522034304023e-02,4.959554759285808814e+02,2.594475498725816454e-02,2.594475498725816454e-02,4.594770978423847667e-05,4.577067385629268926e-05,1.157713904691505036e+00,1.157805623075145673e+00,2.124568248435608808e+01,2.116382314618402916e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.066061229310583206e-07
3.372287145242070437e+03,6.846594726076936366e-02,9.119392359103178913e-02,4.960014365987806855e+02,2.594315222745971136e-02,2.594315222745971136e-02,4.589081475872287385e-05,4.571443314441541854e-05,1.157680616146627095e+00,1.157772221394530288e+00,2.121937489138311861e+01,2.113781810016868690e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.067306058691853035e-07
3.380634390651085141e+03,6.846171548134707963e-02,9.117067288229931121e-02,4.960474258299869916e+02,2.594154871940734450e-02,2.594154871940734450e-02,4.583413046698051670e-05,4.565839914678896023e-05,1.157647313173861159e+00,1.157738805703474982e+00,2.119316473923704081e+01,2.111190863640017312e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.069671747896465827e-07
3.388981636060100300e+03,6.845748132243520412e-02,9.114736117445354502e-02,4.960934480338045773e+02,2.593994430971755666e-02,2.593994430971755666e-02,4.577765440168979116e-05,4.560256940440217020e-05,1.157613994677609615e+00,1.157705374901415674e+00,2.116705086856172358e+01,2.108609361786055558e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.072522376426776272e-07
3.397328881469115458e+03,6.845324523036820652e-02,9.112401273007410263e-02,4.961394983713168472e+02,2.593833916751562066e-02,2.593833916751562066e-02,4.572138692038132561e-05,4.554694429004979328e-05,1.157580661843354397e+00,1.157671930174564823e+00,2.114103344467514489e+01,2.106037321692575404e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.074838296263042163e-07
3.405676126878130162e+03,6.844900814365513508e-02,9.110068657299580375e-02,4.961855666489683472e+02,2.593673364842187523e-02,2.593673364842187523e-02,4.566532503989975775e-05,4.549152087376325161e-05,1.157547316325292286e+00,1.157638473171205939e+00,2.111511108820122473e+01,2.103474607881263481e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.076029882259775430e-07
3.414023372287145321e+03,6.844477072172334975e-02,9.107744472327806984e-02,4.962316457019495033e+02,2.593512800230688906e-02,2.593512800230688906e-02,4.560947100108184231e-05,4.543630138985698357e-05,1.157513957107545233e+00,1.157605002879936062e+00,2.108928483527661157e+01,2.100921323664201168e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.076431474278749268e-07
3.422370617696160480e+03,6.844053268668591483e-02,9.105436117092713388e-02,4.962777385560293624e+02,2.593352212387359246e-02,2.593352212387359246e-02,4.555382238055086729e-05,4.538128346137121512e-05,1.157480573984427608e+00,1.157571509090269402e+00,2.106355356536032630e+01,2.098377359133554165e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.077165974846950032e-07
3.430717863105175638e+03,6.843628677812935157e-02,9.103081468245827201e-02,4.963239241984333034e+02,2.593191326200234431e-02,2.593191326200234431e-02,4.549837569072864586e-05,4.532646365879744482e-05,1.157447171575403333e+00,1.157537996414752968e+00,2.103791566583707962e+01,2.095842555712868815e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.086598450762704698e-07
3.439065108514190342e+03,6.843204446341773217e-02,9.100752562030431370e-02,4.963700779031950105e+02,2.593030576191268297e-02,2.593030576191268297e-02,4.544313142892061511e-05,4.527184249213617531e-05,1.157413770294810851e+00,1.157504485268731953e+00,2.101237136665508487e+01,2.093316936983970677e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.082293024520236334e-07
3.447412353923205501e+03,6.842779884021739367e-02,9.098429157555332214e-02,4.964162747641780697e+02,2.592869700816876136e-02,2.592869700816876136e-02,4.538808792529904005e-05,4.521741832856732032e-05,1.157380333288969831e+00,1.157470938795223558e+00,2.098691989570556515e+01,2.090800427447172893e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.086256594005440914e-07
3.455759599332220660e+03,6.842355167785971193e-02,9.096087035355723827e-02,4.964624955430157911e+02,2.592708767120654317e-02,2.592708767120654317e-02,4.533324198241440658e-05,4.516318802449483286e-05,1.157346901233116343e+00,1.157437397663123146e+00,2.096155977452534103e+01,2.088292881746278340e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.088100504502647524e-07
3.464106844741235363e+03,6.841930171187625420e-02,9.093754333037754045e-02,4.965087540131543733e+02,2.592547727189298962e-02,2.592547727189298962e-02,4.527859668508484834e-05,4.510915464788471272e-05,1.157313433554518767e+00,1.157403821305851732e+00,2.093629242949816316e+01,2.085794441740439353e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.091459248182551757e-07
3.472454090150250522e+03,6.841505468417924396e-02,9.091439753048474737e-02,4.965549876783528020e+02,2.592386798595646205e-02,2.592386798595646205e-02,4.522414790692418188e-05,4.505531413619921202e-05,1.157279969590884416e+00,1.157370249052927624e+00,2.091111595263142320e+01,2.083304919582671744e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.087939181018188296e-07
3.480801335559265681e+03,6.841079964408228187e-02,9.089083234208089612e-02,4.966013157635608763e+02,2.592225566395719646e-02,2.592225566395719646e-02,4.516989405552080696e-05,4.500166493213471472e-05,1.157246480440244696e+00,1.157336651999232302e+00,2.088602960761265592e+01,2.080824243265081464e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.097538036160505563e-07
3.489148580968280839e+03,6.840654482947372550e-02,9.086746805309343922e-02,4.966476485975087485e+02,2.592064342740010505e-02,2.592064342740010505e-02,4.511583503936450267e-05,4.494820696235676843e-05,1.157212969967743366e+00,1.157303034009745213e+00,2.086103335212861154e+01,2.078352409396769218e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.097267901050446336e-07
3.497495826377295543e+03,6.840229010573385671e-02,9.084420483930080725e-02,4.966939876469037927e+02,2.591903122527502989e-02,2.591903122527502989e-02,4.506196987362465054e-05,4.489493927001470593e-05,1.157179447634535840e+00,1.157269404543679325e+00,2.083612673080515520e+01,2.075889373734082000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.097159040363010318e-07
3.505843071786310702e+03,6.839803444869246851e-02,9.082095722557226303e-02,4.967403440698983559e+02,2.591741866950285703e-02,2.591741866950285703e-02,4.500829756100166337e-05,4.484186088572820306e-05,1.157145913844145557e+00,1.157235764002592315e+00,2.081130928250264489e+01,2.073435091454009793e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.098277135582975428e-07
3.514190317195325861e+03,6.839377630922519047e-02,9.079763808401856984e-02,4.967867347511934213e+02,2.591580517308858175e-02,2.591580517308858175e-02,4.495481681930369307e-05,4.478897055817742485e-05,1.157112364722850728e+00,1.157202108510228200e+00,2.078658041435059900e+01,2.070989504696989414e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.101251081799014516e-07
3.522537562604340565e+03,6.838951552873431816e-02,9.077425751870921156e-02,4.968331614332509503e+02,2.591419067593627584e-02,2.591419067593627584e-02,4.490152555291278285e-05,4.473626623133936944e-05,1.157078797850182417e+00,1.157168435641966475e+00,2.076193915735983353e+01,2.068552518394927375e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.104415028065220141e-07
3.530884808013355723e+03,6.838525206916765131e-02,9.075080563992861393e-02,4.968796245458182739e+02,2.591257516362717797e-02,2.591257516362717797e-02,4.484842385083935611e-05,4.468374800953723702e-05,1.157045213943343587e+00,1.157134746115203949e+00,2.073738555268772643e+01,2.066124137371606295e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.107624560866803930e-07
3.539232053422370882e+03,6.838098672640555153e-02,9.072731094251616779e-02,4.969261154286072042e+02,2.591095893773669515e-02,2.591095893773669515e-02,4.479550931267995556e-05,4.463141353486121428e-05,1.157011616710590607e+00,1.157101043633438131e+00,2.071291849041585209e+01,2.063704252600039979e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.109880628995451346e-07
3.547579298831385586e+03,6.837672113043534450e-02,9.070388129314103931e-02,4.969726163223008939e+02,2.590934261590046445e-02,2.590934261590046445e-02,4.474278067027358317e-05,4.457926156894333186e-05,1.156978008522841384e+00,1.157067330565080487e+00,2.068853738416142818e+01,2.061292806819544410e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.110183972308227129e-07
3.555926544240400744e+03,6.837245582789588938e-02,9.068059399963761258e-02,4.970191212692606655e+02,2.590772640525116147e-02,2.590772640525116147e-02,4.469024067171360423e-05,4.452729484569013574e-05,1.156944385832957778e+00,1.157033603368475161e+00,2.066424350461061721e+01,2.058889926442754614e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.109832442267149878e-07
3.564273789649415903e+03,6.836818753428668127e-02,9.065733620978194685e-02,4.970656660891347656e+02,2.590610906122416124e-02,2.590610906122416124e-02,4.463788439196665582e-05,4.447550850950906078e-05,1.156910732798775321e+00,1.156999846191676840e+00,2.064003457448571766e+01,2.056495386952760995e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.113415743831230774e-07
3.572621035058431062e+03,6.836391413310034804e-02,9.063369537374216245e-02,4.971122738842454964e+02,2.590448978183138712e-02,2.590448978183138712e-02,4.458570988548327639e-05,4.442390065139907357e-05,1.156877075127371812e+00,1.156966084737908629e+00,2.061590969418746155e+01,2.054109100079593375e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.119534621227135675e-07
3.580968280467445766e+03,6.835964548450901290e-02,9.061053680252738329e-02,4.971588371172485381e+02,2.590287230329437265e-02,2.590287230329437265e-02,4.453372003807826949e-05,4.437247414114794876e-05,1.156843404755746096e+00,1.156932310949925435e+00,2.059187019808278762e+01,2.051731198518874777e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.113841012419686372e-07
3.589315525876460924e+03,6.835536768579383859e-02,9.058688156804912961e-02,4.972055074544915101e+02,2.590125135758769223e-02,2.590125135758769223e-02,4.448190913157705760e-05,4.432122333767212527e-05,1.156809707523924535e+00,1.156898510656393819e+00,2.056791344215479000e+01,2.049361421433512831e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.124802860778739053e-07
3.597662771285476083e+03,6.835109581563413028e-02,9.056374420911264544e-02,4.972521203989894047e+02,2.589963265833232151e-02,2.589963265833232151e-02,4.443028200567248264e-05,4.427015304336158155e-05,1.156776003810330966e+00,1.156864704245380127e+00,2.054404166422072109e+01,2.046999990880391707e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.117700451330476875e-07
3.606010016694490787e+03,6.834681555331839631e-02,9.054006645268732056e-02,4.972988322205439431e+02,2.589801077911684304e-02,2.589801077911684304e-02,4.437883107143540537e-05,4.421925576597858461e-05,1.156742284232504581e+00,1.156830882319341836e+00,2.052025135524868560e+01,2.044646560427219839e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.127754254249497499e-07
3.614357262103505946e+03,6.834253560221283108e-02,9.051664434259407144e-02,4.973455479589339916e+02,2.589638901782527480e-02,2.589638901782527480e-02,4.432756111092713550e-05,4.416853625078072030e-05,1.156708538350682769e+00,1.156797034448044492e+00,2.049654472640778735e+01,2.042301349489146034e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.127381424467060726e-07
3.622704507512521104e+03,6.833825763135289999e-02,9.049342132203877509e-02,4.973922493923387265e+02,2.589476800688941469e-02,2.589476800688941469e-02,4.427646773235856237e-05,4.411799016773285852e-05,1.156674786282322565e+00,1.156763180740222774e+00,2.047291974698621786e+01,2.039964157850421245e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.125009090197364817e-07
3.631051752921536263e+03,6.833397597792792433e-02,9.046997598957709497e-02,4.974389983460756071e+02,2.589314560055409886e-02,2.589314560055409886e-02,4.422555066855214342e-05,4.406761726687567819e-05,1.156641024582127475e+00,1.156729317750062824e+00,2.044937629344421026e+01,2.037634973953219131e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.129420803120761213e-07
